Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Netherlands,Included / Australie,Price / Australie,Compare At Price / Australie,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Denenmarken,Price / Denenmarken,Compare At Price / Denenmarken,Included / EURO,Price / EURO,Compare At Price / EURO,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Included / Middle East,Price / Middle East,Compare At Price / Middle East,Included / Norway,Price / Norway,Compare At Price / Norway,Included / Rest of Europe,Price / Rest of Europe,Compare At Price / Rest of Europe,Included / South Africa,Price / South Africa,Compare At Price / South Africa,Included / Sweden,Price / Sweden,Compare At Price / Sweden,Included / United States,Price / United States,Compare At Price / United States,Status
copy-of-engravable-croissant-ring-gold,,,,,,,,,Gold,,18.75 / 58,,,"",0.0,shopify,0,deny,manual,92.00,119.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Font_page-0001_1_efea3329-12e8-486f-9003-07aacc23ac73.jpg?v=1688389601,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-croissant-ring-gold,,,,,,,,,Silver,,16.5 / 52,,,"",0.0,shopify,10,deny,manual,92.00,119.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-croissant-ring-gold,,,,,,,,,Silver,,17 / 54,,,"",0.0,shopify,10,deny,manual,92.00,119.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-croissant-ring-gold,,,,,,,,,Silver,,17.5 / 55,,,"",0.0,shopify,10,deny,manual,92.00,119.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-croissant-ring-gold,,,,,,,,,Silver,,18 / 56,,,"",0.0,shopify,10,deny,manual,92.00,119.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-croissant-ring-gold,,,,,,,,,Silver,,18.5 / 57.5,,,"",0.0,shopify,10,deny,manual,92.00,119.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-croissant-ring-gold,,,,,,,,,Silver,,18.75 / 58,,,"",0.0,shopify,0,deny,manual,92.00,119.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-rosa-rose-ring-gold,Engravable Croissant Ring,"<p>This Engravable Croissant Ring is perfect for personalizing with your desired initials, names, or hidden messages. A perfect gift for anyone special in your life, this ring will let your loved one know how much you care. With its unique croissant design, you can show off a style like no other.<br><br></p>
<li data-ly-mutation-count=""1"">18k gold vermeil on sterling silver 925 <br>
</li>
<li>Water, sweat, and heat-resistant </li>
<li>High-quality plating with no tarnishing</li>
<li>One year warranty</li>
<li>Nickel Free</li>
<li>Available in Luxury Packaging</li>
<br><br>
<p> </p>",Rosa Rose,Apparel & Accessories > Jewelry > Rings,"","Coming Soon, Engravable, EUROPEAN, Gift, Gold, NETHERLANDS, REST-OF-THE-WORLD",true,Choose Material,Gold,Choose Ring Size,15.5 / 49,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Croissantdomering-DreamBig.jpg?v=1693836138,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,1499.00,,true,,,active
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,16 / 51,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/crossaintringliggend-Ilove.jpg?v=1693836138,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,16.5 / 52,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/statementrings.jpg?v=1693836138,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,17 / 54,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/doosje17.jpg?v=1693836138,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,17.5 / 55,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Font_page-0001_1_5b2ddab1-6f4f-41da-a921-29e42429c211.jpg?v=1693836138,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,18 / 56,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/kaas9_c94864b1-9142-431a-bdac-0370f687ff64.jpg?v=1693836138,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,18.5 / 57.5,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,19 / 59,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,19.5 / 60,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Gold,,20 / 61,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,15.5 / 49,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,16 / 51,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,16.5 / 52,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,17 / 54,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,17.5 / 55,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,18 / 56,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,18.5 / 57.5,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,19 / 59,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,19.5 / 60,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-rose-ring-gold,,,,,,,,,Silver,,20 / 61,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-engravable-dome-ring-gold,Pavé Eternity Ring,"<p>The Pavé Eternity Ring is an exquisite and timeless piece crafted with 7 ethically sourced white topaz stones from India. Perfect for expressing individual style, its modern design captures the beauty of the stone of awareness for a stunning look. Handmade with sustainable and high quality materials makes this ring is the perfect addition to your jewelry collection. </p>
<li>18k gold vermeil on sterling silver 925</li>
<li>Water, sweat, and heat-resistant</li>
<li>High-quality plating with no tarnishing</li>
<li>One year warranty</li>
<li>Nickel Free</li>
<li>Available in Luxury Packaging</li>
<p> </p>",Rosa Rose,Apparel & Accessories > Jewelry > Rings,"","Coming Soon, Engravable, EUROPEAN-Gemstone, Gold, NETHERLANDS-Gemstone, Real-Gemstone-Rings, REST-OF-THE-WORLD-Gemstone",true,Choose Material,Gold,Choose Ring Size,16.5 / 52,,,"",0.0,shopify,9,deny,manual,92.00,114.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/stackingring4.2_1_3.jpg?v=1688497082,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,1299.00,,true,,,active
copy-of-engravable-dome-ring-gold,,,,,,,,,Gold,,17 / 54,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/whitetopaz4liggend-DreamBi.jpg?v=1688497027,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Gold,,17.5 / 55,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/whitetopaz4liggend2-S_R.jpg?v=1688497027,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Gold,,18 / 56,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/doosje6.jpg?v=1688497027,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Gold,,18.5 / 57.5,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/whitetopazmeaning_09e38dba-0579-42d7-bead-b07bf9b12788.png?v=1688497027,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Gold,,18.75 / 58,,,"",0.0,shopify,0,deny,manual,92.00,114.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Font_page-0001_1_f997e9cf-4300-4d85-a963-4a27dfdc52bd.jpg?v=1688497027,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Silver,,16.5 / 52,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Silver,,17 / 54,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Silver,,17.5 / 55,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Silver,,18 / 56,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Silver,,18.5 / 57.5,,,"",0.0,shopify,10,deny,manual,92.00,114.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-engravable-dome-ring-gold,,,,,,,,,Silver,,18.75 / 58,,,"",0.0,shopify,0,deny,manual,92.00,114.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
copy-of-rosa-bold-ring-gold,Engravable Dome Ring,"<p>This Engravable Dome Ring in gold makes a powerful statement with its modern design. It can be personalized by engraving it with names, initials or a secret message, bringing an even more special touch to this beautiful handcrafted piece. </p>
<ul>
<li>18k gold vermeil on sterling silver 925</li>
<li>Water, sweat, and heat-resistant</li>
<li>High-quality plating with no tarnishing</li>
<li>One year warranty</li>
<li>Nickel Free</li>
<li>Available in Luxury Packaging</li>
</ul>",Rosa Rose,Apparel & Accessories > Jewelry > Rings,"","Coming Soon, Engravable, EUROPEAN, Gift, Gold, NETHERLANDS, REST-OF-THE-WORLD",true,Choose Material,Gold,Choose Ring Size,15.5 / 49,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Domering-Iloveyou.jpg?v=1693836379,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,1499.00,,true,,,active
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,16 / 51,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/statementrings_052fc9b7-ea6e-45e2-8e2b-fa7ae8c94a36.jpg?v=1693836379,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,16.5 / 52,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/doosje13.jpg?v=1693836379,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,17 / 54,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Font_page-0001_1_d2253300-ae65-401d-aed6-1908cee27c17.jpg?v=1693836379,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,17.5 / 55,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/kaas9_8af4f0d2-8082-4543-9459-7870cab43e46.jpg?v=1693836379,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,18 / 56,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,18.5 / 57.5,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,19 / 59,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,19.5 / 60,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Gold,,20 / 61,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,15.5 / 49,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,16 / 51,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,16.5 / 52,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,17 / 54,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,17.5 / 55,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,18 / 56,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,18.5 / 57.5,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,19 / 59,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,19.5 / 60,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-rosa-bold-ring-gold,,,,,,,,,Silver,,20 / 61,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.00,,,,,
copy-of-engravable-rope-ring-gold,Rosa Bold Ring,"<p>Make a statement with the Rosa Bold Ring. This modern, yet classic ring is crafted from sustainable and highly quality materials and can be engraved inside for personalized messages. Show those who matter most that you care with this unique and timeless piece.</p>
<li>18k gold vermeil on sterling silver 925</li>
<li>Water, sweat, and heat-resistant</li>
<li>High-quality plating with no tarnishing</li>
<li>One year warranty</li>
<li>Nickel Free</li>
<li>Available in Luxury Packaging</li>
<p> </p>",Rosa Rose,Apparel & Accessories > Jewelry > Rings,"","EUROPEAN, Gold, NETHERLANDS, REST-OF-THE-WORLD",true,Choose Material,Gold,Choose Ring Size,15.5 / 49,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Grotebubblering.jpg?v=1693835857,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,1349.00,,true,,,active
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,16 / 51,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/statementrings_2655fa4f-4aaf-4ac4-965e-fc3c701c52a0.jpg?v=1693835857,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,16.5 / 52,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/ringstacking_0b674591-0b49-4cba-a045-7291b9cc7135.jpg?v=1693835857,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,17 / 54,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/doosje16.jpg?v=1693835857,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,17.5 / 55,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/957814cd-4e82-4bd6-a360-aa2f79f163f5_1e3c78f5-ead7-4cea-961c-e2dc038673fa.jpg?v=1693835857,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,18 / 56,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,18.5 / 57.5,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,19 / 59,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,19.5 / 60,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Gold,,20 / 61,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,15.5 / 49,,,"",0.0,shopify,30,deny,manual,99.00,129.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,16 / 51,,,"",0.0,shopify,30,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,16.5 / 52,,,"",0.0,shopify,30,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,17 / 54,,,"",0.0,shopify,30,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,17.5 / 55,,,"",0.0,shopify,30,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,18 / 56,,,"",0.0,shopify,30,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,18.5 / 57.5,,,"",0.0,shopify,30,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,19 / 59,,,"",0.0,shopify,30,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
copy-of-engravable-rope-ring-gold,,,,,,,,,Silver,,19.5 / 60,,,"",0.0,shopify,30,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.00,,,,,
